Open,High,Low,Close,Volume ,DATE,Time,is_swing_low,is_swing_high,datetime,ts,support,resistance
148.227,148.28,148.216,148.226,1242.84,2022-11-01,23:00:00,false,false,2022-11-01T23:00:00.000000,1667343600000,147.016,147.568
148.224,148.38,148.128,148.157,5183.57,2022-11-02,00:00:00,false,true,2022-11-02T00:00:00.000000,1667347200000,146.691,147.568
148.157,148.173,147.82,147.911,20332.22,2022-11-02,01:00:00,false,false,2022-11-02T01:00:00.000000,1667350800000,146.619,147.568
147.913,147.965,147.188,147.224,41124.96,2022-11-02,02:00:00,false,false,2022-11-02T02:00:00.000000,1667354400000,146.309,147.568
147.23,147.441,147.158,147.313,37770.98,2022-11-02,03:00:00,true,false,2022-11-02T03:00:00.000000,1667358000000,146.309,147.568
147.313,147.419,147.235,147.318,26082.57,2022-11-02,04:00:00,false,false,2022-11-02T04:00:00.000000,1667361600000,146.309,147.568
147.318,147.493,147.263,147.473,23463.53,2022-11-02,05:00:00,false,false,2022-11-02T05:00:00.000000,1667365200000,146.309,147.568
147.472,147.708,147.459,147.618,26537.21,2022-11-02,06:00:00,false,false,2022-11-02T06:00:00.000000,1667368800000,146.309,147.568
147.618,147.623,147.328,147.514,30642.57,2022-11-02,07:00:00,false,false,2022-11-02T07:00:00.000000,1667372400000,146.309,147.568
147.507,147.564,147.249,147.425,25759.2,2022-11-02,08:00:00,false,false,2022-11-02T08:00:00.000000,1667376000000,146.309,147.568
147.425,147.448,147.229,147.339,37620.82,2022-11-02,09:00:00,false,false,2022-11-02T09:00:00.000000,1667379600000,146.309,147.568
147.34,147.362,147.024,147.155,49534.15,2022-11-02,10:00:00,false,false,2022-11-02T10:00:00.000000,1667383200000,146.309,147.568
147.151,147.246,147.024,147.137,39081.28,2022-11-02,11:00:00,false,false,2022-11-02T11:00:00.000000,1667386800000,146.309,147.568
147.135,147.193,146.825,146.855,35257.86,2022-11-02,12:00:00,true,false,2022-11-02T12:00:00.000000,1667390400000,146.309,147.568
146.855,147.15,146.851,147.073,31517.26,2022-11-02,13:00:00,true,false,2022-11-02T13:00:00.000000,1667394000000,146.309,147.568
147.074,147.398,147.026,147.092,50696.04,2022-11-02,14:00:00,false,false,2022-11-02T14:00:00.000000,1667397600000,146.309,147.568
147.091,147.16,146.898,147.032,41760.84,2022-11-02,15:00:00,false,false,2022-11-02T15:00:00.000000,1667401200000,146.309,147.568
147.034,147.111,146.856,146.912,36071.32,2022-11-02,16:00:00,false,false,2022-11-02T16:00:00.000000,1667404800000,146.309,147.568
146.912,147.151,146.905,147.117,31345.98,2022-11-02,17:00:00,false,false,2022-11-02T17:00:00.000000,1667408400000,146.309,147.568
147.117,147.167,147.044,147.06,21544.66,2022-11-02,18:00:00,false,false,2022-11-02T18:00:00.000000,1667412000000,146.309,147.568
147.058,147.16,146.97,147.031,20620.05,2022-11-02,19:00:00,false,false,2022-11-02T19:00:00.000000,1667415600000,146.309,147.568
147.029,147.228,145.667,146.929,69930.31,2022-11-02,20:00:00,true,false,2022-11-02T20:00:00.000000,1667419200000,146.309,147.568
146.931,147.964,146.896,147.742,39619.34,2022-11-02,21:00:00,false,false,2022-11-02T21:00:00.000000,1667422800000,146.309,147.568
147.747,147.952,147.711,147.875,9227.99,2022-11-02,22:00:00,false,false,2022-11-02T22:00:00.000000,1667426400000,146.309,147.568
147.874,147.874,147.605,147.77,3675.8,2022-11-02,23:00:00,false,false,2022-11-02T23:00:00.000000,1667430000000,146.309,147.568
147.77,147.992,147.758,147.921,6183.62,2022-11-03,00:00:00,false,false,2022-11-03T00:00:00.000000,1667433600000,146.309,147.568
147.928,147.998,147.843,147.889,5395.71,2022-11-03,01:00:00,false,true,2022-11-03T01:00:00.000000,1667437200000,146.619,147.568
147.888,147.908,147.312,147.343,15525.95,2022-11-03,02:00:00,false,false,2022-11-03T02:00:00.000000,1667440800000,146.309,147.568
147.343,147.533,147.108,147.369,15157.44,2022-11-03,03:00:00,false,false,2022-11-03T03:00:00.000000,1667444400000,146.309,147.568
147.369,147.406,147.13,147.357,11609.62,2022-11-03,04:00:00,false,false,2022-11-03T04:00:00.000000,1667448000000,146.309,147.568
147.356,147.356,147.228,147.259,11195.41,2022-11-03,05:00:00,false,false,2022-11-03T05:00:00.000000,1667451600000,146.309,147.568
147.257,147.349,147.216,147.257,7053.21,2022-11-03,06:00:00,false,false,2022-11-03T06:00:00.000000,1667455200000,146.309,147.568
147.253,147.399,147.238,147.394,8664.28,2022-11-03,07:00:00,true,false,2022-11-03T07:00:00.000000,1667458800000,146.309,147.568
147.395,147.683,147.379,147.565,14279.23,2022-11-03,08:00:00,false,false,2022-11-03T08:00:00.000000,1667462400000,146.309,147.568
147.563,148.04,147.563,147.897,23697.64,2022-11-03,09:00:00,false,false,2022-11-03T09:00:00.000000,1667466000000,146.309,147.568
147.897,148.19,147.86,148.123,22771.08,2022-11-03,10:00:00,false,false,2022-11-03T10:00:00.000000,1667469600000,146.619,147.568
148.123,148.321,148.058,148.231,32040.94,2022-11-03,11:00:00,false,false,2022-11-03T11:00:00.000000,1667473200000,146.619,147.568
148.23,148.426,148.139,148.289,49231.76,2022-11-03,12:00:00,false,false,2022-11-03T12:00:00.000000,1667476800000,146.691,147.568
148.288,148.36,148.141,148.232,40143.53,2022-11-03,13:00:00,false,false,2022-11-03T13:00:00.000000,1667480400000,146.691,147.568
148.232,148.443,148.062,148.436,65780.19,2022-11-03,14:00:00,false,false,2022-11-03T14:00:00.000000,1667484000000,146.619,147.568
148.436,148.449,147.919,147.951,59760.0,2022-11-03,15:00:00,false,true,2022-11-03T15:00:00.000000,1667487600000,146.619,147.568
147.945,147.945,147.608,147.864,67897.72,2022-11-03,16:00:00,false,false,2022-11-03T16:00:00.000000,1667491200000,146.309,147.568
147.863,148.19,147.794,148.178,50339.92,2022-11-03,17:00:00,false,false,2022-11-03T17:00:00.000000,1667494800000,146.619,147.568
148.179,148.36,148.137,148.23,34041.66,2022-11-03,18:00:00,false,false,2022-11-03T18:00:00.000000,1667498400000,146.691,147.568
148.233,148.294,148.166,148.277,25688.78,2022-11-03,19:00:00,false,false,2022-11-03T19:00:00.000000,1667502000000,146.691,147.568
148.276,148.309,148.165,148.24,21087.0,2022-11-03,20:00:00,false,false,2022-11-03T20:00:00.000000,1667505600000,146.691,147.568
148.24,148.26,148.188,148.226,20667.93,2022-11-03,21:00:00,false,false,2022-11-03T21:00:00.000000,1667509200000,147.016,147.568
148.226,148.307,148.215,148.27,7588.05,2022-11-03,22:00:00,false,false,2022-11-03T22:00:00.000000,1667512800000,147.016,147.568
148.229,148.291,148.05,148.166,4232.92,2022-11-03,23:00:00,false,false,2022-11-03T23:00:00.000000,1667516400000,146.619,147.568
148.165,148.247,147.974,148.168,5916.14,2022-11-04,00:00:00,false,false,2022-11-04T00:00:00.000000,1667520000000,146.619,147.568
148.168,148.388,148.148,148.388,7316.17,2022-11-04,01:00:00,false,false,2022-11-04T01:00:00.000000,1667523600000,146.691,147.568
148.376,148.402,148.088,148.2,21519.2,2022-11-04,02:00:00,false,true,2022-11-04T02:00:00.000000,1667527200000,146.619,147.568
148.199,148.231,148.003,148.097,21794.28,2022-11-04,03:00:00,false,false,2022-11-04T03:00:00.000000,1667530800000,146.619,147.568
148.098,148.182,148.058,148.088,17768.98,2022-11-04,04:00:00,false,false,2022-11-04T04:00:00.000000,1667534400000,146.619,147.568
148.087,148.148,148.035,148.09,16791.57,2022-11-04,05:00:00,false,false,2022-11-04T05:00:00.000000,1667538000000,146.619,147.568
148.091,148.113,147.85,147.866,22697.86,2022-11-04,06:00:00,false,false,2022-11-04T06:00:00.000000,1667541600000,146.619,147.568
147.863,148.021,147.83,147.968,20154.18,2022-11-04,07:00:00,false,false,2022-11-04T07:00:00.000000,1667545200000,146.619,147.568
147.968,148.029,147.671,147.96,27862.45,2022-11-04,08:00:00,false,false,2022-11-04T08:00:00.000000,1667548800000,146.309,147.568
147.964,148.042,147.811,147.884,40229.84,2022-11-04,09:00:00,false,false,2022-11-04T09:00:00.000000,1667552400000,146.619,147.568
147.884,147.886,147.534,147.714,48167.51,2022-11-04,10:00:00,false,false,2022-11-04T10:00:00.000000,1667556000000,146.309,147.568
147.713,147.82,147.616,147.79,38399.72,2022-11-04,11:00:00,false,false,2022-11-04T11:00:00.000000,1667559600000,146.309,147.568
147.791,147.87,147.713,147.797,34415.87,2022-11-04,12:00:00,false,false,2022-11-04T12:00:00.000000,1667563200000,146.309,147.568
147.796,147.88,147.604,147.64,33124.69,2022-11-04,13:00:00,false,false,2022-11-04T13:00:00.000000,1667566800000,146.309,147.568
147.64,148.198,147.113,147.191,72816.42,2022-11-04,14:00:00,false,true,2022-11-04T14:00:00.000000,1667570400000,146.309,147.568
147.192,147.388,146.921,147.156,83512.93,2022-11-04,15:00:00,false,false,2022-11-04T15:00:00.000000,1667574000000,146.309,147.568
147.158,147.211,146.558,146.744,73685.58,2022-11-04,16:00:00,false,false,2022-11-04T16:00:00.000000,1667577600000,146.309,147.568
146.745,147.257,146.676,147.221,53183.52,2022-11-04,17:00:00,false,false,2022-11-04T17:00:00.000000,1667581200000,146.309,147.568
147.219,147.339,147.109,147.155,43345.62,2022-11-04,18:00:00,false,false,2022-11-04T18:00:00.000000,1667584800000,146.309,147.568
147.154,147.172,146.974,146.985,29555.63,2022-11-04,19:00:00,false,false,2022-11-04T19:00:00.000000,1667588400000,146.309,147.568
146.985,147.099,146.771,146.783,26501.97,2022-11-04,20:00:00,false,false,2022-11-04T20:00:00.000000,1667592000000,146.309,147.568
146.785,146.856,146.554,146.688,31721.47,2022-11-04,21:00:00,false,false,2022-11-04T21:00:00.000000,1667595600000,146.309,147.568
146.688,146.725,146.553,146.625,7226.74,2022-11-04,22:00:00,true,false,2022-11-04T22:00:00.000000,1667599200000,146.309,147.568
147.173,147.173,146.683,146.958,11491.9,2022-11-07,00:00:00,false,false,2022-11-07T00:00:00.000000,1667779200000,146.309,147.568
146.958,147.005,146.808,146.841,16083.16,2022-11-07,01:00:00,false,false,2022-11-07T01:00:00.000000,1667782800000,146.309,147.568
146.843,147.095,146.702,146.997,22576.98,2022-11-07,02:00:00,false,false,2022-11-07T02:00:00.000000,1667786400000,146.309,147.568
147.0,147.218,146.884,147.102,22399.0,2022-11-07,03:00:00,false,false,2022-11-07T03:00:00.000000,1667790000000,146.309,147.568
147.103,147.239,147.095,147.195,15772.46,2022-11-07,04:00:00,false,false,2022-11-07T04:00:00.000000,1667793600000,146.309,147.568
147.196,147.344,147.095,147.214,14907.63,2022-11-07,05:00:00,false,false,2022-11-07T05:00:00.000000,1667797200000,146.309,147.568
147.214,147.241,147.076,147.186,17061.23,2022-11-07,06:00:00,false,false,2022-11-07T06:00:00.000000,1667800800000,146.309,147.568
147.186,147.198,147.042,147.158,19521.43,2022-11-07,07:00:00,false,false,2022-11-07T07:00:00.000000,1667804400000,146.309,147.568
147.158,147.268,147.121,147.251,19507.33,2022-11-07,08:00:00,false,false,2022-11-07T08:00:00.000000,1667808000000,146.309,147.568
147.252,147.557,147.229,147.514,46352.98,2022-11-07,09:00:00,false,false,2022-11-07T09:00:00.000000,1667811600000,146.309,147.568
147.515,147.568,146.773,146.862,55465.17,2022-11-07,10:00:00,false,true,2022-11-07T10:00:00.000000,1667815200000,146.309,147.568
146.862,146.862,146.58,146.705,53307.01,2022-11-07,11:00:00,false,false,2022-11-07T11:00:00.000000,1667818800000,146.309,147.568
146.704,146.743,146.426,146.694,43629.19,2022-11-07,12:00:00,false,false,2022-11-07T12:00:00.000000,1667822400000,146.309,147.568
146.694,146.745,146.476,146.623,31245.87,2022-11-07,13:00:00,false,false,2022-11-07T13:00:00.000000,1667826000000,146.309,147.568
146.625,146.788,146.488,146.539,36070.47,2022-11-07,14:00:00,false,false,2022-11-07T14:00:00.000000,1667829600000,146.309,147.568
146.538,146.599,146.14,146.323,54505.22,2022-11-07,15:00:00,false,false,2022-11-07T15:00:00.000000,1667833200000,146.309,147.568
146.32,146.496,146.081,146.433,57327.07,2022-11-07,16:00:00,true,false,2022-11-07T16:00:00.000000,1667836800000,146.309,147.568
146.432,146.652,146.316,146.454,56125.63,2022-11-07,17:00:00,true,false,2022-11-07T17:00:00.000000,1667840400000,146.309,147.568
146.452,146.732,146.434,146.639,40970.14,2022-11-07,18:00:00,false,false,2022-11-07T18:00:00.000000,1667844000000,146.309,147.568
146.639,146.653,146.511,146.516,27224.19,2022-11-07,19:00:00,false,false,2022-11-07T19:00:00.000000,1667847600000,146.309,147.568
146.516,146.552,146.436,146.477,18485.08,2022-11-07,20:00:00,false,false,2022-11-07T20:00:00.000000,1667851200000,146.309,147.568
146.477,146.588,146.455,146.576,18590.22,2022-11-07,21:00:00,false,false,2022-11-07T21:00:00.000000,1667854800000,146.309,147.568
146.576,146.61,146.508,146.593,21465.62,2022-11-07,22:00:00,false,false,2022-11-07T22:00:00.000000,1667858400000,146.309,147.568
146.593,146.681,146.556,146.569,4637.13,2022-11-07,23:00:00,false,false,2022-11-07T23:00:00.000000,1667862000000,146.309,147.568
146.569,146.619,146.552,146.564,6219.58,2022-11-08,00:00:00,false,false,2022-11-08T00:00:00.000000,1667865600000,146.309,147.568
146.562,146.717,146.543,146.624,11269.66,2022-11-08,01:00:00,false,false,2022-11-08T01:00:00.000000,1667869200000,146.309,147.568
146.624,146.661,146.308,146.506,18126.02,2022-11-08,02:00:00,true,false,2022-11-08T02:00:00.000000,1667872800000,146.309,147.568
146.507,146.78,146.472,146.689,24154.21,2022-11-08,03:00:00,false,false,2022-11-08T03:00:00.000000,1667876400000,146.309,147.568
146.691,146.763,146.51,146.737,20505.92,2022-11-08,04:00:00,false,false,2022-11-08T04:00:00.000000,1667880000000,146.309,147.568
146.738,146.739,146.613,146.649,13337.87,2022-11-08,05:00:00,false,false,2022-11-08T05:00:00.000000,1667883600000,146.309,147.568
146.651,146.717,146.602,146.69,15910.87,2022-11-08,06:00:00,false,false,2022-11-08T06:00:00.000000,1667887200000,146.309,147.568
146.69,146.808,146.68,146.751,19491.94,2022-11-08,07:00:00,false,false,2022-11-08T07:00:00.000000,1667890800000,146.309,147.568
146.75,146.812,146.59,146.709,23635.09,2022-11-08,08:00:00,false,false,2022-11-08T08:00:00.000000,1667894400000,146.309,147.568
146.71,146.932,146.659,146.736,38277.67,2022-11-08,09:00:00,false,true,2022-11-08T09:00:00.000000,1667898000000,146.309,147.568
146.737,146.827,146.545,146.597,48027.08,2022-11-08,10:00:00,false,true,2022-11-08T10:00:00.000000,1667901600000,146.309,147.568
146.597,146.703,146.191,146.215,49089.58,2022-11-08,11:00:00,false,false,2022-11-08T11:00:00.000000,1667905200000,146.309,147.568
146.215,146.353,146.147,146.323,37444.93,2022-11-08,12:00:00,false,false,2022-11-08T12:00:00.000000,1667908800000,146.309,144.892
146.323,146.402,146.183,146.333,30111.86,2022-11-08,13:00:00,false,false,2022-11-08T13:00:00.000000,1667912400000,146.309,147.568
146.333,146.548,146.294,146.433,37725.14,2022-11-08,14:00:00,false,false,2022-11-08T14:00:00.000000,1667916000000,146.309,147.568
146.433,146.454,146.231,146.365,39172.78,2022-11-08,15:00:00,false,false,2022-11-08T15:00:00.000000,1667919600000,146.309,147.568
146.364,146.374,145.869,145.903,47201.2,2022-11-08,16:00:00,false,false,2022-11-08T16:00:00.000000,1667923200000,146.309,147.568
145.904,145.909,145.338,145.499,61497.23,2022-11-08,17:00:00,false,false,2022-11-08T17:00:00.000000,1667926800000,146.309,144.771
145.5,145.562,145.309,145.386,45386.75,2022-11-08,18:00:00,true,false,2022-11-08T18:00:00.000000,1667930400000,146.309,144.771
145.384,145.64,145.368,145.528,28942.32,2022-11-08,19:00:00,true,false,2022-11-08T19:00:00.000000,1667934000000,146.309,144.771
145.53,145.722,145.37,145.593,35184.87,2022-11-08,20:00:00,false,false,2022-11-08T20:00:00.000000,1667937600000,146.309,144.771
145.593,145.716,145.479,145.547,34852.02,2022-11-08,21:00:00,false,false,2022-11-08T21:00:00.000000,1667941200000,146.309,144.771
145.547,145.635,145.481,145.624,26937.38,2022-11-08,22:00:00,false,false,2022-11-08T22:00:00.000000,1667944800000,146.309,144.771
145.624,145.704,145.542,145.678,4260.29,2022-11-08,23:00:00,false,false,2022-11-08T23:00:00.000000,1667948400000,146.309,144.771
145.649,145.691,145.562,145.654,7033.74,2022-11-09,00:00:00,false,false,2022-11-09T00:00:00.000000,1667952000000,146.309,144.771
145.655,145.67,145.198,145.292,25587.08,2022-11-09,01:00:00,false,false,2022-11-09T01:00:00.000000,1667955600000,146.309,144.771
145.292,145.723,145.24,145.706,33319.82,2022-11-09,02:00:00,false,false,2022-11-09T02:00:00.000000,1667959200000,146.309,144.771
145.706,145.861,145.549,145.588,25365.07,2022-11-09,03:00:00,false,false,2022-11-09T03:00:00.000000,1667962800000,146.309,144.771
145.588,145.588,145.358,145.358,18831.52,2022-11-09,04:00:00,false,false,2022-11-09T04:00:00.000000,1667966400000,146.309,144.771
145.358,145.55,145.167,145.541,22198.72,2022-11-09,05:00:00,true,false,2022-11-09T05:00:00.000000,1667970000000,146.309,144.771
145.54,145.636,145.503,145.56,23673.39,2022-11-09,06:00:00,false,false,2022-11-09T06:00:00.000000,1667973600000,146.309,144.771
145.56,145.781,145.542,145.778,25891.5,2022-11-09,07:00:00,false,false,2022-11-09T07:00:00.000000,1667977200000,146.309,144.771
145.779,145.871,145.703,145.705,24188.49,2022-11-09,08:00:00,false,false,2022-11-09T08:00:00.000000,1667980800000,146.309,144.771
145.706,145.902,145.452,145.512,42456.58,2022-11-09,09:00:00,false,true,2022-11-09T09:00:00.000000,1667984400000,146.309,144.771
145.514,145.534,145.211,145.392,61914.83,2022-11-09,10:00:00,false,false,2022-11-09T10:00:00.000000,1667988000000,146.309,144.771
145.391,145.856,145.372,145.768,50716.91,2022-11-09,11:00:00,false,false,2022-11-09T11:00:00.000000,1667991600000,146.309,144.771
145.768,145.875,145.681,145.681,49600.71,2022-11-09,12:00:00,false,false,2022-11-09T12:00:00.000000,1667995200000,146.309,144.771
145.681,145.74,145.588,145.701,33930.32,2022-11-09,13:00:00,false,false,2022-11-09T13:00:00.000000,1667998800000,146.309,144.771
145.701,145.821,145.632,145.776,32773.51,2022-11-09,14:00:00,false,false,2022-11-09T14:00:00.000000,1668002400000,146.309,144.771
145.777,146.461,145.776,146.415,52315.6,2022-11-09,15:00:00,false,false,2022-11-09T15:00:00.000000,1668006000000,146.309,147.568
146.416,146.576,146.255,146.4,54283.02,2022-11-09,16:00:00,false,false,2022-11-09T16:00:00.000000,1668009600000,146.309,147.568
146.399,146.449,145.821,146.3,69969.22,2022-11-09,17:00:00,false,false,2022-11-09T17:00:00.000000,1668013200000,146.309,147.568
146.297,146.297,145.965,146.154,45747.84,2022-11-09,18:00:00,false,false,2022-11-09T18:00:00.000000,1668016800000,146.309,144.892
146.154,146.234,146.095,146.19,23303.36,2022-11-09,19:00:00,false,false,2022-11-09T19:00:00.000000,1668020400000,146.309,144.892
146.186,146.476,146.141,146.43,29844.01,2022-11-09,20:00:00,false,false,2022-11-09T20:00:00.000000,1668024000000,146.309,147.568
146.431,146.793,146.43,146.653,25750.4,2022-11-09,21:00:00,false,true,2022-11-09T21:00:00.000000,1668027600000,146.309,147.568
146.654,146.674,146.454,146.528,24909.45,2022-11-09,22:00:00,false,true,2022-11-09T22:00:00.000000,1668031200000,146.309,147.568
146.528,146.535,146.318,146.396,7575.15,2022-11-09,23:00:00,false,false,2022-11-09T23:00:00.000000,1668034800000,146.309,147.568
146.392,146.467,146.383,146.418,5462.33,2022-11-10,00:00:00,false,false,2022-11-10T00:00:00.000000,1668038400000,146.309,147.568
146.419,146.471,146.172,146.199,12803.67,2022-11-10,01:00:00,false,false,2022-11-10T01:00:00.000000,1668042000000,146.309,147.568
146.198,146.331,146.118,146.267,18109.27,2022-11-10,02:00:00,false,false,2022-11-10T02:00:00.000000,1668045600000,146.309,144.892
146.264,146.364,146.107,146.238,21047.24,2022-11-10,03:00:00,false,false,2022-11-10T03:00:00.000000,1668049200000,146.309,147.568
146.238,146.315,146.165,146.2,23465.72,2022-11-10,04:00:00,false,false,2022-11-10T04:00:00.000000,1668052800000,146.309,144.892
146.201,146.232,146.068,146.101,15652.22,2022-11-10,05:00:00,false,false,2022-11-10T05:00:00.000000,1668056400000,146.309,144.771
146.102,146.209,146.048,146.187,11153.1,2022-11-10,06:00:00,true,false,2022-11-10T06:00:00.000000,1668060000000,146.309,144.771
146.187,146.195,146.076,146.135,14634.21,2022-11-10,07:00:00,true,false,2022-11-10T07:00:00.000000,1668063600000,146.309,144.771
146.134,146.259,146.097,146.208,23465.21,2022-11-10,08:00:00,true,false,2022-11-10T08:00:00.000000,1668067200000,146.309,144.892
146.209,146.444,146.163,146.301,36997.61,2022-11-10,09:00:00,false,false,2022-11-10T09:00:00.000000,1668070800000,146.309,147.568
146.302,146.319,146.111,146.266,38635.53,2022-11-10,10:00:00,false,false,2022-11-10T10:00:00.000000,1668074400000,146.309,144.892
146.267,146.437,146.258,146.419,34418.83,2022-11-10,11:00:00,false,false,2022-11-10T11:00:00.000000,1668078000000,146.309,147.568
146.419,146.588,146.385,146.452,33584.41,2022-11-10,12:00:00,false,true,2022-11-10T12:00:00.000000,1668081600000,146.309,147.568
146.453,146.548,146.358,146.517,32783.59,2022-11-10,13:00:00,false,true,2022-11-10T13:00:00.000000,1668085200000,146.309,147.568
146.514,146.539,146.225,146.262,24421.84,2022-11-10,14:00:00,false,true,2022-11-10T14:00:00.000000,1668088800000,146.309,147.568
146.262,146.268,143.166,143.709,70055.85,2022-11-10,15:00:00,false,false,2022-11-10T15:00:00.000000,1668092400000,,144.892
143.707,143.873,141.796,142.081,58666.33,2022-11-10,16:00:00,false,false,2022-11-10T16:00:00.000000,1668096000000,,144.771
142.081,142.398,141.545,141.569,89784.7,2022-11-10,17:00:00,false,false,2022-11-10T17:00:00.000000,1668099600000,,
141.576,142.145,141.466,141.781,64521.19,2022-11-10,18:00:00,false,false,2022-11-10T18:00:00.000000,1668103200000,,
141.78,142.234,141.777,142.103,40689.82,2022-11-10,19:00:00,false,false,2022-11-10T19:00:00.000000,1668106800000,,
142.102,142.196,141.937,142.014,36478.39,2022-11-10,20:00:00,false,false,2022-11-10T20:00:00.000000,1668110400000,,
142.013,142.045,141.75,141.814,25220.72,2022-11-10,21:00:00,false,false,2022-11-10T21:00:00.000000,1668114000000,,
141.812,141.905,141.201,141.224,26677.66,2022-11-10,22:00:00,false,false,2022-11-10T22:00:00.000000,1668117600000,,
141.223,141.258,140.202,140.95,25713.96,2022-11-10,23:00:00,true,false,2022-11-10T23:00:00.000000,1668121200000,,
140.956,141.726,140.882,141.688,7424.78,2022-11-11,00:00:00,true,false,2022-11-11T00:00:00.000000,1668124800000,,
141.687,142.013,141.432,141.734,15184.88,2022-11-11,01:00:00,false,false,2022-11-11T01:00:00.000000,1668128400000,,
141.736,142.088,141.352,141.784,21692.17,2022-11-11,02:00:00,false,false,2022-11-11T02:00:00.000000,1668132000000,,
141.783,142.479,141.729,142.356,21263.3,2022-11-11,03:00:00,false,true,2022-11-11T03:00:00.000000,1668135600000,,
142.355,142.47,141.8,141.895,16768.59,2022-11-11,04:00:00,false,true,2022-11-11T04:00:00.000000,1668139200000,,
141.896,142.177,141.79,141.914,14738.13,2022-11-11,05:00:00,false,false,2022-11-11T05:00:00.000000,1668142800000,,
141.915,142.148,141.689,141.753,12841.27,2022-11-11,06:00:00,false,true,2022-11-11T06:00:00.000000,1668146400000,,
141.753,141.781,141.326,141.658,20178.61,2022-11-11,07:00:00,false,false,2022-11-11T07:00:00.000000,1668150000000,,
141.659,141.706,141.429,141.492,17487.23,2022-11-11,08:00:00,false,false,2022-11-11T08:00:00.000000,1668153600000,,
141.49,141.576,141.042,141.183,25574.29,2022-11-11,09:00:00,false,false,2022-11-11T09:00:00.000000,1668157200000,,
141.184,141.479,140.551,140.616,27756.04,2022-11-11,10:00:00,false,false,2022-11-11T10:00:00.000000,1668160800000,,
140.617,140.826,139.977,140.027,33790.81,2022-11-11,11:00:00,false,false,2022-11-11T11:00:00.000000,1668164400000,,
140.03,140.091,138.754,139.705,41947.67,2022-11-11,12:00:00,true,false,2022-11-11T12:00:00.000000,1668168000000,,
139.705,140.012,139.278,139.492,58433.52,2022-11-11,13:00:00,false,false,2022-11-11T13:00:00.000000,1668171600000,,
139.492,139.767,139.328,139.482,53212.89,2022-11-11,14:00:00,false,false,2022-11-11T14:00:00.000000,1668175200000,,
139.482,139.636,139.147,139.258,68326.62,2022-11-11,15:00:00,false,false,2022-11-11T15:00:00.000000,1668178800000,,
139.259,139.797,139.209,139.42,71088.75,2022-11-11,16:00:00,false,false,2022-11-11T16:00:00.000000,1668182400000,,
139.452,139.529,138.975,139.055,63854.72,2022-11-11,17:00:00,false,false,2022-11-11T17:00:00.000000,1668186000000,,
139.052,139.255,138.9,138.985,47108.05,2022-11-11,18:00:00,false,false,2022-11-11T18:00:00.000000,1668189600000,,
138.984,139.064,138.68,138.772,33976.53,2022-11-11,19:00:00,false,false,2022-11-11T19:00:00.000000,1668193200000,,
138.772,138.795,138.462,138.594,21084.61,2022-11-11,20:00:00,false,false,2022-11-11T20:00:00.000000,1668196800000,,
138.595,138.705,138.46,138.476,14580.56,2022-11-11,21:00:00,true,false,2022-11-11T21:00:00.000000,1668200400000,,
138.475,138.694,138.475,138.668,15950.65,2022-11-11,22:00:00,true,false,2022-11-11T22:00:00.000000,1668204000000,,
138.668,138.801,138.623,138.762,4756.52,2022-11-11,23:00:00,true,false,2022-11-11T23:00:00.000000,1668207600000,,
139.099,139.907,139.024,139.72,4785.91,2022-11-14,00:00:00,false,true,2022-11-14T00:00:00.000000,1668384000000,,
139.72,139.753,139.116,139.607,14550.02,2022-11-14,01:00:00,false,false,2022-11-14T01:00:00.000000,1668387600000,,
139.609,139.74,139.253,139.259,19537.24,2022-11-14,02:00:00,false,true,2022-11-14T02:00:00.000000,1668391200000,,
139.261,139.382,138.794,139.093,24573.78,2022-11-14,03:00:00,false,false,2022-11-14T03:00:00.000000,1668394800000,,
139.087,139.242,138.899,139.115,15020.44,2022-11-14,04:00:00,false,false,2022-11-14T04:00:00.000000,1668398400000,,
139.113,139.144,138.92,139.092,11338.25,2022-11-14,05:00:00,false,false,2022-11-14T05:00:00.000000,1668402000000,,
139.094,139.565,139.093,139.343,12755.84,2022-11-14,06:00:00,false,false,2022-11-14T06:00:00.000000,1668405600000,,
139.351,139.68,139.333,139.579,12739.7,2022-11-14,07:00:00,false,false,2022-11-14T07:00:00.000000,1668409200000,,
139.578,139.578,139.165,139.275,13459.17,2022-11-14,08:00:00,false,false,2022-11-14T08:00:00.000000,1668412800000,,
139.276,139.582,139.101,139.496,18651.27,2022-11-14,09:00:00,false,false,2022-11-14T09:00:00.000000,1668416400000,,
139.497,139.889,139.35,139.796,29787.85,2022-11-14,10:00:00,false,false,2022-11-14T10:00:00.000000,1668420000000,,
139.796,140.414,139.757,140.38,30055.49,2022-11-14,11:00:00,false,false,2022-11-14T11:00:00.000000,1668423600000,,
140.382,140.732,140.263,140.545,22355.3,2022-11-14,12:00:00,false,false,2022-11-14T12:00:00.000000,1668427200000,,
140.545,140.793,140.543,140.553,21833.21,2022-11-14,13:00:00,false,true,2022-11-14T13:00:00.000000,1668430800000,,
140.554,140.622,140.142,140.157,21797.41,2022-11-14,14:00:00,false,false,2022-11-14T14:00:00.000000,1668434400000,,
140.156,140.63,140.07,140.481,51160.95,2022-11-14,15:00:00,false,false,2022-11-14T15:00:00.000000,1668438000000,,
140.479,140.711,140.331,140.578,59487.56,2022-11-14,16:00:00,false,true,2022-11-14T16:00:00.000000,1668441600000,,
